sample  ,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,tumor,cell_line,E2_status
Adrenal.22,199221,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,344887,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10855,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,101927353,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,401236,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,30010,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,1395,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,1183,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,1536,3.622872713,3.784024744,2.030787441,0.035024542,0.999954013,Adrenal,MCF7,E2
Adrenal.22,6304,3.58590712,3.668547526,2.772398251,0.022378798,0.999954013,Adrenal,MCF7,E2
Adrenal.22,143162,3.555687925,3.638173877,2.747939234,0.023558283,0.999954013,Adrenal,MCF7,E2
Adrenal.22,728882,3.528600156,3.688842289,1.962185339,0.040458634,0.999954013,Adrenal,MCF7,E2
Adrenal.22,644150,3.52482218,3.607146982,2.723062618,0.024819648,0.999954013,Adrenal,MCF7,E2
Adrenal.22,25802,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,55220,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,101669762,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,117144,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,399967,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,124404,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,718,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,390928,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,344454,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,102724820,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,254240,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,64091,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10333,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,345079,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,442117,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,94137,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,392307,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,138881,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,25878,3.508507211,3.668547526,1.947726827,0.04170566,0.999954013,Adrenal,MCF7,E2
Adrenal.22,255101,3.487749448,3.543016644,3.190060154,0.020610807,0.999954013,Adrenal,MCF7,E2
Adrenal.22,6447,3.477662054,3.586085366,2.35450049,0.032639962,0.999954013,Adrenal,MCF7,E2
Adrenal.22,11122,3.470756333,3.498622525,4.083327854,0.015279912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,51555,3.468256819,3.50984978,3.542863483,0.018332386,0.999954013,Adrenal,MCF7,E2
Adrenal.22,80133,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,4143,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,25758,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,8857,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,339761,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,399,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,1612,3.461036061,3.543016644,2.671997873,0.027617243,0.999954013,Adrenal,MCF7,E2
Adrenal.22,5992,3.447734648,3.607146982,1.904350911,0.045678408,0.999954013,Adrenal,MCF7,E2
Adrenal.22,54550,3.447734648,3.607146982,1.904350911,0.045678408,0.999954013,Adrenal,MCF7,E2
Adrenal.22,101927759,3.447734648,3.607146982,1.904350911,0.045678408,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57705,3.443520539,3.498622525,3.153196208,0.022267743,0.999954013,Adrenal,MCF7,E2
Adrenal.22,79628,3.443520539,3.498622525,3.153196208,0.022267743,0.999954013,Adrenal,MCF7,E2
Adrenal.22,114780,3.434406173,3.475902449,3.514023918,0.019479478,0.999954013,Adrenal,MCF7,E2
Adrenal.22,441666,3.415749325,3.448997618,3.791491447,0.018201867,0.999954013,Adrenal,MCF7,E2
Adrenal.22,5787,3.400869212,3.434082273,3.778682677,0.018699428,0.999954013,Adrenal,MCF7,E2
Adrenal.22,2901,3.397892698,3.452818835,3.115374671,0.024100918,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3756,3.394298771,3.475902449,2.619078578,0.030838115,0.999954013,Adrenal,MCF7,E2
Adrenal.22,284083,3.394298771,3.475902449,2.619078578,0.030838115,0.999954013,Adrenal,MCF7,E2
Adrenal.22,284,3.394298771,3.475902449,2.619078578,0.030838115,0.999954013,Adrenal,MCF7,E2
Adrenal.22,121601,3.390838309,3.498622525,2.288386865,0.03746325,0.999954013,Adrenal,MCF7,E2
Adrenal.22,131149,3.359735555,3.44113703,2.591880457,0.032632155,0.999954013,Adrenal,MCF7,E2
Adrenal.22,2104,3.353630803,3.381265574,3.981444514,0.018948217,0.999954013,Adrenal,MCF7,E2
Adrenal.22,115019,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57722,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,284021,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,105374378,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57091,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,132203,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,27012,3.324323926,3.405513121,2.564165119,0.034564129,0.999954013,Adrenal,MCF7,E2
Adrenal.22,105373990,3.31870379,3.335304118,4.648037227,0.017216935,0.999954013,Adrenal,MCF7,E2
Adrenal.22,9715,3.311119129,3.376366775,2.819528529,0.03092475,0.999954013,Adrenal,MCF7,E2
Adrenal.22,5080,3.309253185,3.350371566,3.408330258,0.024302974,0.999954013,Adrenal,MCF7,E2
Adrenal.22,100130100,3.306839496,3.395227892,2.447935026,0.037573142,0.999954013,Adrenal,MCF7,E2
Adrenal.22,23414,3.302065387,3.35660352,3.036650824,0.028394227,0.999954013,Adrenal,MCF7,E2
Adrenal.22,2984,3.298452872,3.405513121,2.219131373,0.043259272,0.999954013,Adrenal,MCF7,E2
Adrenal.22,147872,3.298452872,3.405513121,2.219131373,0.043259272,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10817,3.298452872,3.405513121,2.219131373,0.043259272,0.999954013,Adrenal,MCF7,E2
Adrenal.22,9542,3.251654057,3.305977447,2.995633598,0.030913858,0.999954013,Adrenal,MCF7,E2
Adrenal.22,387104,3.251654057,3.305977447,2.995633598,0.030913858,0.999954013,Adrenal,MCF7,E2
Adrenal.22,24,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,79365,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,100652824,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,346007,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,5243,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,93986,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,138474,3.250781319,3.331512539,2.507101482,0.038896762,0.999954013,Adrenal,MCF7,E2
Adrenal.22,254778,3.212706481,3.253510027,3.327840003,0.028725651,0.999954013,Adrenal,MCF7,E2
Adrenal.22,100873995,3.199417251,3.253510027,2.953427939,0.033730387,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3683,3.199417251,3.253510027,2.953427939,0.033730387,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10891,3.199417251,3.253510027,2.953427939,0.033730387,0.999954013,Adrenal,MCF7,E2
Adrenal.22,201853,3.194872447,3.237179826,3.264043953,0.030130539,0.999954013,Adrenal,MCF7,E2
Adrenal.22,7253,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,22861,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,83659,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10913,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,89857,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,26112,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,136332,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,9568,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,256714,3.173287497,3.253510027,2.44771258,0.043962783,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57821,3.14521778,3.199062243,2.909963073,0.036888025,0.999954013,Adrenal,MCF7,E2
Adrenal.22,9154,3.14521778,3.199062243,2.909963073,0.036888025,0.999954013,Adrenal,MCF7,E2
Adrenal.22,58476,3.14521778,3.199062243,2.909963073,0.036888025,0.999954013,Adrenal,MCF7,E2
Adrenal.22,55824,3.14521778,3.199062243,2.909963073,0.036888025,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57731,3.130529465,3.171047867,3.260081477,0.033037582,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3772,3.130529465,3.171047867,3.260081477,0.033037582,0.999954013,Adrenal,MCF7,E2
Adrenal.22,5799,3.121495133,3.153974354,3.541946247,0.030620605,0.999954013,Adrenal,MCF7,E2
Adrenal.22,8514,3.117334846,3.171047867,2.887734559,0.038610734,0.999954013,Adrenal,MCF7,E2
Adrenal.22,257169,3.112730979,3.158873153,3.076001569,0.036137204,0.999954013,Adrenal,MCF7,E2
Adrenal.22,80320,3.11230704,3.192109483,2.401527139,0.048338154,0.999954013,Adrenal,MCF7,E2
Adrenal.22,146754,3.10426723,3.136696362,3.527592804,0.031539548,0.999954013,Adrenal,MCF7,E2
Adrenal.22,342125,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,117286,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,399473,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,166348,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,53829,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,79940,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,10345,3.091393661,3.171047867,2.385801002,0.049921912,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3908,3.088902382,3.142478715,2.865161705,0.040439041,0.999954013,Adrenal,MCF7,E2
Adrenal.22,2651,3.087616253,3.127979145,3.224981832,0.035508269,0.999954013,Adrenal,MCF7,E2
Adrenal.22,84553,3.086831111,3.119208936,3.513096359,0.032494344,0.999954013,Adrenal,MCF7,E2
Adrenal.22,309,3.084412797,3.092573809,5.410305009,0.023247239,0.999954013,Adrenal,MCF7,E2
Adrenal.22,100506409,3.065671284,3.105952839,3.20710957,0.036833259,0.999954013,Adrenal,MCF7,E2
Adrenal.22,340156,3.063185359,3.109120118,3.036100591,0.039216388,0.999954013,Adrenal,MCF7,E2
Adrenal.22,6263,3.060440779,3.083585026,3.937823643,0.030323949,0.999954013,Adrenal,MCF7,E2
Adrenal.22,51103,3.051313659,3.083585026,3.483662896,0.034518508,0.999954013,Adrenal,MCF7,E2
Adrenal.22,144535,3.03029911,3.083585026,2.818939193,0.044445514,0.999954013,Adrenal,MCF7,E2
Adrenal.22,116154,3.03029911,3.083585026,2.818939193,0.044445514,0.999954013,Adrenal,MCF7,E2
Adrenal.22,1756,3.03029911,3.083585026,2.818939193,0.044445514,0.999954013,Adrenal,MCF7,E2
Adrenal.22,79935,3.025004671,3.033119959,5.358240516,0.025906722,0.999954013,Adrenal,MCF7,E2
Adrenal.22,65217,3.014899692,3.04705915,3.453621836,0.036708167,0.999954013,Adrenal,MCF7,E2
Adrenal.22,140876,3.003226269,3.010939724,5.407969191,0.026779193,0.999954013,Adrenal,MCF7,E2
Adrenal.22,120,2.992467054,3.003242917,4.926422415,0.028676802,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57795,2.977039017,2.990475621,4.602929922,0.030699127,0.999954013,Adrenal,MCF7,E2
Adrenal.22,6345,2.969214171,3.022184481,2.771202589,0.048981533,0.999954013,Adrenal,MCF7,E2
Adrenal.22,101927666,2.969214171,3.022184481,2.771202589,0.048981533,0.999954013,Adrenal,MCF7,E2
Adrenal.22,57096,2.967539379,2.990475621,3.859641728,0.035598906,0.999954013,Adrenal,MCF7,E2
Adrenal.22,9899,2.950641337,2.990475621,3.114302698,0.044508724,0.999954013,Adrenal,MCF7,E2
Adrenal.22,201625,2.950641337,2.990475621,3.114302698,0.044508724,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3274,2.950641337,2.990475621,3.114302698,0.044508724,0.999954013,Adrenal,MCF7,E2
Adrenal.22,23639,2.950641337,2.990475621,3.114302698,0.044508724,0.999954013,Adrenal,MCF7,E2
Adrenal.22,283310,2.931428773,2.958054144,3.624326699,0.039673759,0.999954013,Adrenal,MCF7,E2
Adrenal.22,100132813,2.922693768,2.958054144,3.242124669,0.044486915,0.999954013,Adrenal,MCF7,E2
Adrenal.22,23105,2.901932193,2.941566021,3.075458556,0.048155033,0.999954013,Adrenal,MCF7,E2
Adrenal.22,223075,2.898354206,2.92488728,3.597087173,0.04193061,0.999954013,Adrenal,MCF7,E2
Adrenal.22,8701,2.873245081,2.890939948,4.120008246,0.039131985,0.999954013,Adrenal,MCF7,E2
Adrenal.22,3752,2.858176005,2.861891415,6.298196844,0.032564143,0.999954013,Adrenal,MCF7,E2
Adrenal.22,56241,2.846641317,2.858878739,4.602361366,0.037974027,0.999954013,Adrenal,MCF7,E2
Adrenal.22,27286,2.830361833,2.842576926,4.588547293,0.039054619,0.999954013,Adrenal,MCF7,E2
Adrenal.22,6097,2.729147168,2.746550038,4.000129643,0.049839466,0.999954013,Adrenal,MCF7,E2
Adrenal.12_I,26085,8.965516227,9.112400598,6.749937365,4.90576E-07,0.004351167,Adrenal,MCF7,E2
Adrenal.12_I,6066,8.86096445,8.979626848,6.936902642,4.48068E-07,0.004351167,Adrenal,MCF7,E2
Adrenal.12_I,563,6.748718218,6.894580907,4.603083941,8.14383E-05,0.361158638,Adrenal,MCF7,E2
Adrenal.12_I,23495,5.675195203,5.819618849,3.607239808,0.000825386,0.915095158,Adrenal,MCF7,E2
Adrenal.12_I,4286,5.669262525,5.699324615,5.703468974,0.000170211,0.385618885,Adrenal,MCF7,E2
Adrenal.12_I,1836,5.565905896,5.57479968,7.320254554,0.000127691,0.385618885,Adrenal,MCF7,E2
Adrenal.12_I,100653133,5.4917074,5.7667239,2.66281976,0.00289672,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,101060569,5.483735061,5.758720024,2.655956281,0.002940479,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,222,5.482771656,5.556584443,4.298877966,0.000554755,0.820066834,Adrenal,MCF7,E2
Adrenal.12_I,171482,5.35395145,5.497690754,3.318079558,0.001589589,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,5655,5.304144275,5.314176688,6.889476448,0.000239266,0.471593676,Adrenal,MCF7,E2
Adrenal.12_I,100309464,5.228731525,5.372159872,3.206713366,0.0020403,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,1363,5.004309538,5.013112321,6.778459422,0.000454606,0.733113624,Adrenal,MCF7,E2
Adrenal.12_I,5104,4.959117223,4.977740404,5.677661027,0.000643104,0.877539482,Adrenal,MCF7,E2
Adrenal.12_I,1475,4.946851044,4.971621942,5.26890944,0.000758476,0.896974179,Adrenal,MCF7,E2
Adrenal.12_I,150,4.81485007,4.863818653,4.213358903,0.001582353,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,146395,4.806197283,4.948352163,2.837254944,0.004611098,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,260293,4.784798416,4.857586699,3.661985396,0.00237762,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100216479,4.683233744,5.075836593,1.609047912,0.018491761,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,84848,4.67765696,4.948352163,1.985610026,0.01226826,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,23026,4.676615345,4.688021966,6.088418291,0.001004527,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,84630,4.657809103,4.730351511,3.548508105,0.00306588,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,101929005,4.573715359,4.646082594,3.473821906,0.003620682,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,346689,4.530635416,4.800253524,1.869213553,0.015604825,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,93035,4.489051106,4.50186643,5.740448812,0.001562048,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,79935,4.438018609,4.447225687,6.155381517,0.001596139,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,105373990,4.432576516,4.444837376,5.74703991,0.001740358,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,79365,4.339158197,4.410979121,3.267566486,0.005706143,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,273,4.324539775,4.336754536,5.646309572,0.002189578,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,55504,4.294420376,4.318720613,4.66434713,0.003025727,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,152098,4.277512801,4.544996469,1.673892618,0.023251428,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100132708,4.238247288,4.505364682,1.644205981,0.024691371,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,6447,4.124107063,4.2632255,2.265749414,0.015567403,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,3899,4.102424016,4.107625783,6.631609584,0.002952472,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,574029,4.088763566,4.393354094,1.398078039,0.035211063,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,118430,4.0371456,4.175762659,2.195534521,0.018003234,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,200772,4.02628335,4.291239876,1.486992672,0.033867436,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,101928932,4.010652493,4.058297027,3.494104464,0.007881384,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,8556,3.97889019,3.986929195,5.893447573,0.004100257,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,283777,3.976115526,4.114362114,2.146661933,0.019909229,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100507401,3.970325869,4.234656348,1.446380085,0.036726633,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,646802,3.91211009,4.175762659,1.404539725,0.039915335,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,11012,3.886776438,3.889353745,7.417427503,0.004337655,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,145837,3.845717428,3.983117581,2.043405443,0.02458883,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,6101,3.845717428,3.983117581,2.043405443,0.02458883,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,646817,3.82302184,3.960266642,2.02560124,0.025495096,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,283310,3.806010402,3.876202377,2.811538527,0.015193231,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,54769,3.792111173,3.809968679,4.600885054,0.007404662,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,731656,3.775814575,3.912728253,1.988731836,0.027474088,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,151790,3.775814575,3.912728253,1.988731836,0.027474088,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,56999,3.757851179,3.775675501,4.570254131,0.007920202,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,129530,3.739550579,3.876202377,1.960561695,0.029083916,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,3698,3.729673256,3.739191998,5.410633637,0.007057658,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,1582,3.702351486,3.838727672,1.931805165,0.030819727,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100506944,3.702351486,3.838727672,1.931805165,0.030819727,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,146177,3.696447661,3.720083175,4.127757696,0.009941694,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,316,3.690971136,3.76072516,2.715789098,0.018565255,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100191040,3.668567065,3.76072516,2.35695891,0.023749771,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,10002,3.659487404,3.706277376,3.191723804,0.015089001,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100505676,3.650491785,3.720083175,2.682344443,0.019902569,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,2042,3.643664585,3.653809956,5.237035635,0.008495947,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,43849,3.622817516,3.632276794,5.314099283,0.008725476,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,56241,3.55419437,3.600684747,3.102705792,0.018204006,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,26166,3.544899691,3.551629561,5.713749807,0.009591712,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,105373132,3.543150712,3.678263,1.810390815,0.039297418,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,121643,3.543150712,3.678263,1.810390815,0.039297418,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,401546,3.521613421,3.544996469,3.974749005,0.013832308,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,150384,3.500445635,3.635194278,1.778293306,0.041885006,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,55911,3.499139043,3.568080082,2.558486778,0.025695857,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100507398,3.456437787,3.590800158,1.745432227,0.044701652,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,257169,3.456437787,3.590800158,1.745432227,0.044701652,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,4588,3.453754137,3.588092566,1.743435482,0.044878483,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,196743,3.411045176,3.544996469,1.711770387,0.047773262,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,56203,3.380400527,3.448781153,2.462696786,0.031236095,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,57731,3.296586727,3.324154499,3.541098408,0.022389417,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,347516,3.27782989,3.345687661,2.380979384,0.036836033,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100129845,3.201994236,3.291239876,1.99185549,0.049465036,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,100874375,3.173833018,3.189059482,4.217827859,0.022968298,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,4582,3.14088913,3.143067918,6.905803661,0.018952724,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,1124,3.132886012,3.155584777,3.641938771,0.027894594,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,9148,3.108852081,3.175762659,2.248555759,0.047960502,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,50856,3.108852081,3.175762659,2.248555759,0.047960502,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,10538,3.088155105,3.101762078,4.286911033,0.02609211,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,148741,3.087277482,3.114362114,3.365498628,0.032201664,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,5327,3.084781404,3.097152824,4.413483083,0.025690869,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,94121,3.080323548,3.081204662,8.139798496,0.020644448,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,7366,3.079703428,3.085194631,5.534910474,0.022779051,0.999965706,Adrenal,MCF7,E2
Adrenal.12_I,90993,3.074144915,3.082653255,4.918419196,0.02440766,0.999965706,Adrenal,MCF7,E2
